Date,Open,High,Low,Close,Adj Close,Volume
2014-07-31,435.000000,435.540009,427.799988,430.200012,369.113495,3389096
2014-08-01,430.200012,430.553009,424.928009,427.500000,366.796936,2959677
2014-08-04,428.299988,428.850006,422.500000,422.700012,362.678436,2627879
2014-08-05,424.600006,426.200012,420.299988,424.600006,364.308685,3207155
2014-08-06,422.899994,424.000000,416.200012,422.899994,362.850098,3159291
2014-08-07,421.799988,423.200012,417.200012,418.799988,359.332245,3182941
2014-08-08,415.100006,419.799988,413.799988,418.600006,359.160645,2872737
2014-08-11,420.100006,424.200012,419.399994,422.899994,362.850098,1940939
2014-08-12,422.500000,425.500000,421.299988,423.799988,363.622253,1369886
2014-08-13,424.700012,428.600006,424.500000,427.399994,366.711121,2289408
2014-08-14,425.600006,429.600006,425.388000,428.000000,367.225922,1883046
2014-08-15,429.000000,432.200012,425.799988,427.100006,366.453705,3413650
2014-08-18,429.600006,431.700012,429.140015,431.200012,369.971497,2216949
2014-08-19,431.899994,436.500000,431.264008,435.000000,373.231934,3833737
2014-08-20,434.899994,435.899994,432.899994,434.700012,372.974518,2724754
2014-08-21,434.500000,437.799988,433.700012,437.299988,375.205322,2052323
2014-08-22,437.000000,438.000000,434.000000,436.399994,374.433136,2092066
2014-08-26,436.399994,442.399994,436.399994,442.399994,379.581146,1922795
2014-08-27,441.899994,445.399994,438.700012,439.799988,377.350311,2704480
2014-08-28,438.799988,440.445007,435.200012,438.100006,375.891724,4475932
2014-08-29,436.500000,439.899994,422.399994,429.899994,368.856049,9059190
2014-09-01,430.000000,441.100006,426.899994,441.000000,378.379944,4277813
2014-09-02,442.600006,442.600006,436.100006,436.500000,374.518951,3447254
2014-09-03,436.899994,444.399994,436.899994,441.299988,378.637329,3289542
2014-09-04,440.200012,443.000000,439.500000,441.100006,378.465759,3046048
2014-09-05,440.700012,443.500000,434.100006,435.799988,373.918365,3982489
2014-09-08,434.799988,436.100006,425.899994,428.100006,367.311707,3425183
2014-09-09,429.000000,436.539001,428.799988,433.799988,372.202301,4127259
2014-09-10,431.500000,432.100006,427.299988,431.000000,369.799927,2915257
2014-09-11,432.399994,433.600006,423.809998,425.700012,365.252472,4422459
2014-09-12,425.299988,428.899994,422.799988,425.000000,364.651886,2834706
2014-09-15,423.000000,427.600006,422.700012,426.000000,365.509857,2345932
2014-09-16,426.399994,426.399994,419.000000,423.899994,363.708069,5040823
2014-09-17,425.200012,426.399994,421.299988,422.399994,362.421051,2427582
2014-09-18,422.700012,425.799988,421.399994,425.799988,365.338287,4835324
